000: Acc-tr:  39.69, Acc-val:  50.23, L-tr: 1.7015, L-val: 1.3631
031: Acc-tr:  98.27, Acc-val:  84.25, L-tr: 0.0506, L-val: 0.7320
Epoch 31 Finished.  Time per Epoch:  15.25 s 
032: Acc-tr:  98.70, Acc-val:  84.59, L-tr: 0.0397, L-val: 0.7422
Epoch 32 Finished.  Time per Epoch:  15.26 s 
033: Acc-tr:  98.74, Acc-val:  84.66, L-tr: 0.0380, L-val: 0.6714
Epoch 33 Finished.  Time per Epoch:  15.25 s 
034: Acc-tr:  98.61, Acc-val:  83.59, L-tr: 0.0410, L-val: 0.7883
Epoch 34 Finished.  Time per Epoch:  15.24 s 
035: Acc-tr:  98.46, Acc-val:  85.21, L-tr: 0.0460, L-val: 0.6438
Epoch 35 Finished.  Time per Epoch:  15.25 s 
036: Acc-tr:  98.81, Acc-val:  85.24, L-tr: 0.0379, L-val: 0.6792
Epoch 36 Finished.  Time per Epoch:  15.24 s 
037: Acc-tr:  98.88, Acc-val:  85.12, L-tr: 0.0333, L-val: 0.6879
Epoch 37 Finished.  Time per Epoch:  15.24 s 
038: Acc-tr:  99.01, Acc-val:  85.52, L-tr: 0.0297, L-val: 0.6558
Epoch 38 Finished.  Time per Epoch:  15.24 s 
039: Acc-tr:  98.99, Acc-val:  84.36, L-tr: 0.0316, L-val: 0.7586
Epoch 39 Finished.  Time per Epoch:  15.24 s 
040: Acc-tr:  98.82, Acc-val:  85.44, L-tr: 0.0346, L-val: 0.6816
Epoch 40 Finished.  Time per Epoch:  15.24 s 
041: Acc-tr:  98.86, Acc-val:  84.27, L-tr: 0.0331, L-val: 0.8084
Epoch 41 Finished.  Time per Epoch:  15.24 s 
042: Acc-tr:  98.76, Acc-val:  82.89, L-tr: 0.0380, L-val: 0.9090
Epoch 42 Finished.  Time per Epoch:  15.24 s 
043: Acc-tr:  99.03, Acc-val:  83.92, L-tr: 0.0299, L-val: 0.7504
Epoch 43 Finished.  Time per Epoch:  15.24 s 
044: Acc-tr:  99.05, Acc-val:  85.39, L-tr: 0.0290, L-val: 0.7180
Epoch 44 Finished.  Time per Epoch:  15.24 s 
045: Acc-tr:  99.06, Acc-val:  84.88, L-tr: 0.0282, L-val: 0.7750
Epoch 45 Finished.  Time per Epoch:  15.23 s 
046: Acc-tr:  99.35, Acc-val:  85.31, L-tr: 0.0211, L-val: 0.7495
Epoch 46 Finished.  Time per Epoch:  15.23 s 
047: Acc-tr:  99.29, Acc-val:  85.63, L-tr: 0.0212, L-val: 0.7307
Epoch 47 Finished.  Time per Epoch:  15.24 s 
048: Acc-tr:  99.10, Acc-val:  85.11, L-tr: 0.0256, L-val: 0.7410
Epoch 48 Finished.  Time per Epoch:  15.24 s 
049: Acc-tr:  99.27, Acc-val:  85.91, L-tr: 0.0230, L-val: 0.7395
Epoch 49 Finished.  Time per Epoch:  15.24 s 
050: Acc-tr:  99.38, Acc-val:  84.86, L-tr: 0.0199, L-val: 0.7070
Epoch 50 Finished.  Time per Epoch:  15.24 s 
051: Acc-tr:  99.19, Acc-val:  85.57, L-tr: 0.0255, L-val: 0.7077
Epoch 51 Finished.  Time per Epoch:  15.24 s 
052: Acc-tr:  98.95, Acc-val:  85.38, L-tr: 0.0311, L-val: 0.7023
Epoch 52 Finished.  Time per Epoch:  15.25 s 
053: Acc-tr:  98.84, Acc-val:  84.38, L-tr: 0.0331, L-val: 0.8052
Epoch 53 Finished.  Time per Epoch:  15.25 s 
054: Acc-tr:  98.98, Acc-val:  84.64, L-tr: 0.0296, L-val: 0.7696
Epoch 54 Finished.  Time per Epoch:  15.25 s 
055: Acc-tr:  99.14, Acc-val:  86.16, L-tr: 0.0274, L-val: 0.6695
Epoch 55 Finished.  Time per Epoch:  15.25 s 
056: Acc-tr:  99.09, Acc-val:  84.42, L-tr: 0.0263, L-val: 0.7271
Epoch 56 Finished.  Time per Epoch:  15.26 s 
057: Acc-tr:  99.50, Acc-val:  86.25, L-tr: 0.0166, L-val: 0.6475
Epoch 57 Finished.  Time per Epoch:  15.26 s 
058: Acc-tr:  99.67, Acc-val:  86.72, L-tr: 0.0124, L-val: 0.6461
Epoch 58 Finished.  Time per Epoch:  15.26 s 
059: Acc-tr:  99.77, Acc-val:  86.88, L-tr: 0.0088, L-val: 0.6599
Epoch 59 Finished.  Time per Epoch:  15.26 s 
060: Acc-tr:  99.68, Acc-val:  85.93, L-tr: 0.0107, L-val: 0.7016
Epoch 60 Finished.  Time per Epoch:  15.26 s 
061: Acc-tr:  99.63, Acc-val:  86.19, L-tr: 0.0120, L-val: 0.6805
Epoch 61 Finished.  Time per Epoch:  15.26 s 
062: Acc-tr:  99.77, Acc-val:  87.03, L-tr: 0.0089, L-val: 0.6447
Epoch 62 Finished.  Time per Epoch:  15.26 s 
063: Acc-tr:  99.69, Acc-val:  86.57, L-tr: 0.0106, L-val: 0.6546
Epoch 63 Finished.  Time per Epoch:  15.26 s 
064: Acc-tr:  99.42, Acc-val:  85.75, L-tr: 0.0187, L-val: 0.7247
Epoch 64 Finished.  Time per Epoch:  15.25 s 
065: Acc-tr:  98.72, Acc-val:  83.97, L-tr: 0.0374, L-val: 0.8211
Epoch 65 Finished.  Time per Epoch:  15.25 s 
066: Acc-tr:  98.01, Acc-val:  81.54, L-tr: 0.0583, L-val: 0.9675
Epoch 66 Finished.  Time per Epoch:  15.25 s 
067: Acc-tr:  97.90, Acc-val:  84.40, L-tr: 0.0593, L-val: 0.7089
Epoch 67 Finished.  Time per Epoch:  15.26 s 
068: Acc-tr:  98.84, Acc-val:  86.01, L-tr: 0.0347, L-val: 0.6478
Epoch 68 Finished.  Time per Epoch:  15.25 s 
069: Acc-tr:  99.44, Acc-val:  87.10, L-tr: 0.0194, L-val: 0.5874
Epoch 69 Finished.  Time per Epoch:  15.25 s 
070: Acc-tr:  99.62, Acc-val:  86.98, L-tr: 0.0140, L-val: 0.6073
Epoch 70 Finished.  Time per Epoch:  15.25 s 
071: Acc-tr:  99.72, Acc-val:  87.54, L-tr: 0.0110, L-val: 0.5870
Epoch 71 Finished.  Time per Epoch:  15.25 s 
072: Acc-tr:  99.83, Acc-val:  86.89, L-tr: 0.0072, L-val: 0.6280
Epoch 72 Finished.  Time per Epoch:  15.24 s 
073: Acc-tr:  99.89, Acc-val:  87.53, L-tr: 0.0051, L-val: 0.6017
Epoch 73 Finished.  Time per Epoch:  15.24 s 
074: Acc-tr:  99.94, Acc-val:  88.03, L-tr: 0.0035, L-val: 0.5786
Epoch 74 Finished.  Time per Epoch:  15.24 s 
075: Acc-tr:  99.97, Acc-val:  87.72, L-tr: 0.0017, L-val: 0.6159
Epoch 75 Finished.  Time per Epoch:  15.23 s 
076: Acc-tr:  99.99, Acc-val:  88.66, L-tr: 0.0011, L-val: 0.5570
Epoch 76 Finished.  Time per Epoch:  15.23 s 
077: Acc-tr: 100.00, Acc-val:  88.82, L-tr: 0.0005, L-val: 0.5359
Epoch 77 Finished.  Time per Epoch:  15.22 s 
078: Acc-tr: 100.00, Acc-val:  88.81, L-tr: 0.0005, L-val: 0.5432
Epoch 78 Finished.  Time per Epoch:  15.22 s 
079: Acc-tr: 100.00, Acc-val:  88.58, L-tr: 0.0004, L-val: 0.5413
Epoch 79 Finished.  Time per Epoch:  15.22 s 
080: Acc-tr: 100.00, Acc-val:  88.68, L-tr: 0.0003, L-val: 0.5348
Epoch 80 Finished.  Time per Epoch:  15.22 s 
081: Acc-tr: 100.00, Acc-val:  88.80, L-tr: 0.0003, L-val: 0.5173
Epoch 81 Finished.  Time per Epoch:  15.22 s 
082: Acc-tr: 100.00, Acc-val:  88.94, L-tr: 0.0003, L-val: 0.5149
Epoch 82 Finished.  Time per Epoch:  15.21 s 
083: Acc-tr: 100.00, Acc-val:  88.91, L-tr: 0.0003, L-val: 0.5137
Epoch 83 Finished.  Time per Epoch:  15.21 s 
084: Acc-tr: 100.00, Acc-val:  88.64, L-tr: 0.0003, L-val: 0.5144
Epoch 84 Finished.  Time per Epoch:  15.21 s 
085: Acc-tr: 100.00, Acc-val:  88.81, L-tr: 0.0003, L-val: 0.5121
Epoch 85 Finished.  Time per Epoch:  15.21 s 
086: Acc-tr: 100.00, Acc-val:  88.90, L-tr: 0.0003, L-val: 0.5163
Epoch 86 Finished.  Time per Epoch:  15.20 s 
087: Acc-tr: 100.00, Acc-val:  88.70, L-tr: 0.0003, L-val: 0.5059
Epoch 87 Finished.  Time per Epoch:  15.20 s 
088: Acc-tr: 100.00, Acc-val:  88.85, L-tr: 0.0003, L-val: 0.5015
Epoch 88 Finished.  Time per Epoch:  15.20 s 
089: Acc-tr: 100.00, Acc-val:  88.80, L-tr: 0.0003, L-val: 0.4998
Epoch 89 Finished.  Time per Epoch:  15.20 s 
090: Acc-tr: 100.00, Acc-val:  88.92, L-tr: 0.0003, L-val: 0.5018
Epoch 90 Finished.  Time per Epoch:  15.20 s 
091: Acc-tr: 100.00, Acc-val:  88.79, L-tr: 0.0003, L-val: 0.4963
Epoch 91 Finished.  Time per Epoch:  15.20 s 
092: Acc-tr: 100.00, Acc-val:  88.86, L-tr: 0.0003, L-val: 0.4950
Epoch 92 Finished.  Time per Epoch:  15.19 s 
093: Acc-tr: 100.00, Acc-val:  89.17, L-tr: 0.0003, L-val: 0.4819
Epoch 93 Finished.  Time per Epoch:  15.19 s 
094: Acc-tr: 100.00, Acc-val:  88.90, L-tr: 0.0004, L-val: 0.4867
Epoch 94 Finished.  Time per Epoch:  15.19 s 
095: Acc-tr: 100.00, Acc-val:  88.99, L-tr: 0.0003, L-val: 0.4759
Epoch 95 Finished.  Time per Epoch:  15.19 s 
096: Acc-tr: 100.00, Acc-val:  88.91, L-tr: 0.0004, L-val: 0.4992
Epoch 96 Finished.  Time per Epoch:  15.19 s 
097: Acc-tr: 100.00, Acc-val:  88.78, L-tr: 0.0004, L-val: 0.4837
Epoch 97 Finished.  Time per Epoch:  15.18 s 
098: Acc-tr: 100.00, Acc-val:  88.80, L-tr: 0.0004, L-val: 0.4770
Epoch 98 Finished.  Time per Epoch:  15.18 s 
099: Acc-tr: 100.00, Acc-val:  88.70, L-tr: 0.0004, L-val: 0.4853
Epoch 99 Finished.  Time per Epoch:  15.18 s 
100: Acc-tr: 100.00, Acc-val:  88.67, L-tr: 0.0004, L-val: 0.4797
Epoch 100 Finished.  Time per Epoch:  15.18 s 
101: Acc-tr: 100.00, Acc-val:  88.83, L-tr: 0.0004, L-val: 0.4782
Epoch 101 Finished.  Time per Epoch:  15.18 s 
102: Acc-tr: 100.00, Acc-val:  89.04, L-tr: 0.0004, L-val: 0.4734
Epoch 102 Finished.  Time per Epoch:  15.18 s 
103: Acc-tr: 100.00, Acc-val:  88.75, L-tr: 0.0004, L-val: 0.4746
Epoch 103 Finished.  Time per Epoch:  15.18 s 
104: Acc-tr: 100.00, Acc-val:  88.68, L-tr: 0.0004, L-val: 0.4875
Epoch 104 Finished.  Time per Epoch:  15.18 s 
105: Acc-tr: 100.00, Acc-val:  88.61, L-tr: 0.0004, L-val: 0.4804
Epoch 105 Finished.  Time per Epoch:  15.18 s 
106: Acc-tr: 100.00, Acc-val:  88.76, L-tr: 0.0004, L-val: 0.4784
Epoch 106 Finished.  Time per Epoch:  15.18 s 
107: Acc-tr: 100.00, Acc-val:  88.77, L-tr: 0.0004, L-val: 0.4749
Epoch 107 Finished.  Time per Epoch:  15.18 s 
108: Acc-tr: 100.00, Acc-val:  88.85, L-tr: 0.0004, L-val: 0.4664
Epoch 108 Finished.  Time per Epoch:  15.18 s 
109: Acc-tr: 100.00, Acc-val:  88.45, L-tr: 0.0004, L-val: 0.4771
Epoch 109 Finished.  Time per Epoch:  15.18 s 
110: Acc-tr: 100.00, Acc-val:  89.00, L-tr: 0.0004, L-val: 0.4733
Epoch 110 Finished.  Time per Epoch:  15.18 s 
111: Acc-tr: 100.00, Acc-val:  88.97, L-tr: 0.0004, L-val: 0.4665
Epoch 111 Finished.  Time per Epoch:  15.18 s 
112: Acc-tr: 100.00, Acc-val:  88.77, L-tr: 0.0004, L-val: 0.4668
Epoch 112 Finished.  Time per Epoch:  15.17 s 
113: Acc-tr: 100.00, Acc-val:  88.74, L-tr: 0.0004, L-val: 0.4691
Epoch 113 Finished.  Time per Epoch:  15.17 s 
114: Acc-tr: 100.00, Acc-val:  88.71, L-tr: 0.0004, L-val: 0.4692
Epoch 114 Finished.  Time per Epoch:  15.17 s 
115: Acc-tr: 100.00, Acc-val:  88.62, L-tr: 0.0004, L-val: 0.4618
Epoch 115 Finished.  Time per Epoch:  15.18 s 
116: Acc-tr: 100.00, Acc-val:  88.72, L-tr: 0.0004, L-val: 0.4694
Epoch 116 Finished.  Time per Epoch:  15.18 s 
117: Acc-tr: 100.00, Acc-val:  88.67, L-tr: 0.0004, L-val: 0.4740
Epoch 117 Finished.  Time per Epoch:  15.18 s 
118: Acc-tr: 100.00, Acc-val:  88.68, L-tr: 0.0004, L-val: 0.4628
Epoch 118 Finished.  Time per Epoch:  15.18 s 
119: Acc-tr: 100.00, Acc-val:  88.76, L-tr: 0.0004, L-val: 0.4628
Epoch 119 Finished.  Time per Epoch:  15.18 s 
