000: Acc-tr:  24.61, Acc-val:  36.67, L-tr: 2.0190, L-val: 1.6832
024: Acc-tr:  89.07, Acc-val:  76.59, L-tr: 0.3155, L-val: 0.9077
Epoch 24 Finished.  Time per Epoch:  14.20 s 
025: Acc-tr:  89.33, Acc-val:  77.32, L-tr: 0.3094, L-val: 0.8854
Epoch 25 Finished.  Time per Epoch:  14.20 s 
026: Acc-tr:  90.25, Acc-val:  77.17, L-tr: 0.2872, L-val: 0.9148
Epoch 26 Finished.  Time per Epoch:  14.20 s 
027: Acc-tr:  89.81, Acc-val:  76.37, L-tr: 0.2929, L-val: 0.9484
Epoch 27 Finished.  Time per Epoch:  14.19 s 
028: Acc-tr:  89.87, Acc-val:  75.97, L-tr: 0.2907, L-val: 0.9458
Epoch 28 Finished.  Time per Epoch:  14.19 s 
029: Acc-tr:  90.47, Acc-val:  76.20, L-tr: 0.2801, L-val: 0.9713
Epoch 29 Finished.  Time per Epoch:  14.19 s 
030: Acc-tr:  90.83, Acc-val:  77.14, L-tr: 0.2689, L-val: 0.9094
Epoch 30 Finished.  Time per Epoch:  14.19 s 
031: Acc-tr:  91.21, Acc-val:  77.46, L-tr: 0.2578, L-val: 0.9260
Epoch 31 Finished.  Time per Epoch:  14.20 s 
032: Acc-tr:  90.84, Acc-val:  76.70, L-tr: 0.2699, L-val: 0.9570
Epoch 32 Finished.  Time per Epoch:  14.20 s 
033: Acc-tr:  92.23, Acc-val:  76.55, L-tr: 0.2263, L-val: 1.0115
Epoch 33 Finished.  Time per Epoch:  14.19 s 
034: Acc-tr:  92.28, Acc-val:  76.83, L-tr: 0.2263, L-val: 0.9789
Epoch 34 Finished.  Time per Epoch:  14.18 s 
035: Acc-tr:  91.35, Acc-val:  76.68, L-tr: 0.2569, L-val: 0.9644
Epoch 35 Finished.  Time per Epoch:  14.19 s 
036: Acc-tr:  92.05, Acc-val:  76.64, L-tr: 0.2343, L-val: 0.9709
Epoch 36 Finished.  Time per Epoch:  14.19 s 
037: Acc-tr:  92.69, Acc-val:  76.79, L-tr: 0.2154, L-val: 1.0994
Epoch 37 Finished.  Time per Epoch:  14.19 s 
038: Acc-tr:  92.50, Acc-val:  76.59, L-tr: 0.2258, L-val: 1.0878
Epoch 38 Finished.  Time per Epoch:  14.19 s 
039: Acc-tr:  92.47, Acc-val:  77.28, L-tr: 0.2257, L-val: 1.1157
Epoch 39 Finished.  Time per Epoch:  14.19 s 
040: Acc-tr:  92.69, Acc-val:  76.38, L-tr: 0.2200, L-val: 1.1747
Epoch 40 Finished.  Time per Epoch:  14.20 s 
041: Acc-tr:  93.06, Acc-val:  76.91, L-tr: 0.2082, L-val: 1.1073
Epoch 41 Finished.  Time per Epoch:  14.20 s 
042: Acc-tr:  93.58, Acc-val:  77.03, L-tr: 0.1945, L-val: 1.1288
Epoch 42 Finished.  Time per Epoch:  14.20 s 
043: Acc-tr:  93.93, Acc-val:  77.19, L-tr: 0.1833, L-val: 1.1826
Epoch 43 Finished.  Time per Epoch:  14.20 s 
044: Acc-tr:  92.79, Acc-val:  77.60, L-tr: 0.2146, L-val: 1.0880
Epoch 44 Finished.  Time per Epoch:  14.20 s 
045: Acc-tr:  93.80, Acc-val:  77.41, L-tr: 0.1868, L-val: 1.1180
Epoch 45 Finished.  Time per Epoch:  14.20 s 
046: Acc-tr:  94.16, Acc-val:  76.83, L-tr: 0.1804, L-val: 1.1515
Epoch 46 Finished.  Time per Epoch:  14.20 s 
047: Acc-tr:  93.61, Acc-val:  76.34, L-tr: 0.1950, L-val: 1.1662
Epoch 47 Finished.  Time per Epoch:  14.20 s 
048: Acc-tr:  93.54, Acc-val:  75.30, L-tr: 0.1946, L-val: 1.3078
Epoch 48 Finished.  Time per Epoch:  14.20 s 
049: Acc-tr:  93.71, Acc-val:  75.69, L-tr: 0.1921, L-val: 1.2470
Epoch 49 Finished.  Time per Epoch:  14.20 s 
050: Acc-tr:  93.79, Acc-val:  76.66, L-tr: 0.1901, L-val: 1.2105
Epoch 50 Finished.  Time per Epoch:  14.19 s 
051: Acc-tr:  94.07, Acc-val:  76.24, L-tr: 0.1800, L-val: 1.2307
Epoch 51 Finished.  Time per Epoch:  14.19 s 
052: Acc-tr:  94.18, Acc-val:  76.45, L-tr: 0.1803, L-val: 1.1854
Epoch 52 Finished.  Time per Epoch:  14.19 s 
053: Acc-tr:  93.94, Acc-val:  75.31, L-tr: 0.1866, L-val: 1.2648
Epoch 53 Finished.  Time per Epoch:  14.20 s 
054: Acc-tr:  94.21, Acc-val:  76.29, L-tr: 0.1809, L-val: 1.1670
Epoch 54 Finished.  Time per Epoch:  14.20 s 
055: Acc-tr:  94.74, Acc-val:  76.16, L-tr: 0.1651, L-val: 1.2136
Epoch 55 Finished.  Time per Epoch:  14.19 s 
056: Acc-tr:  94.34, Acc-val:  76.87, L-tr: 0.1743, L-val: 1.2487
Epoch 56 Finished.  Time per Epoch:  14.19 s 
057: Acc-tr:  94.88, Acc-val:  76.37, L-tr: 0.1602, L-val: 1.2168
Epoch 57 Finished.  Time per Epoch:  14.19 s 
058: Acc-tr:  94.69, Acc-val:  76.90, L-tr: 0.1638, L-val: 1.2136
Epoch 58 Finished.  Time per Epoch:  14.20 s 
059: Acc-tr:  94.70, Acc-val:  76.38, L-tr: 0.1640, L-val: 1.2914
Epoch 59 Finished.  Time per Epoch:  14.20 s 
060: Acc-tr:  95.34, Acc-val:  76.91, L-tr: 0.1418, L-val: 1.2950
Epoch 60 Finished.  Time per Epoch:  14.20 s 
061: Acc-tr:  95.03, Acc-val:  76.95, L-tr: 0.1595, L-val: 1.2333
Epoch 61 Finished.  Time per Epoch:  14.20 s 
062: Acc-tr:  95.06, Acc-val:  77.15, L-tr: 0.1554, L-val: 1.2526
Epoch 62 Finished.  Time per Epoch:  14.19 s 
063: Acc-tr:  95.19, Acc-val:  76.43, L-tr: 0.1478, L-val: 1.3178
Epoch 63 Finished.  Time per Epoch:  14.20 s 
064: Acc-tr:  94.86, Acc-val:  77.42, L-tr: 0.1615, L-val: 1.3196
Epoch 64 Finished.  Time per Epoch:  14.20 s 
065: Acc-tr:  95.19, Acc-val:  76.88, L-tr: 0.1506, L-val: 1.2316
Epoch 65 Finished.  Time per Epoch:  14.20 s 
066: Acc-tr:  95.42, Acc-val:  76.40, L-tr: 0.1434, L-val: 1.3984
Epoch 66 Finished.  Time per Epoch:  14.20 s 
067: Acc-tr:  95.09, Acc-val:  76.39, L-tr: 0.1554, L-val: 1.3374
Epoch 67 Finished.  Time per Epoch:  14.20 s 
068: Acc-tr:  95.20, Acc-val:  77.18, L-tr: 0.1527, L-val: 1.2789
Epoch 68 Finished.  Time per Epoch:  14.20 s 
069: Acc-tr:  95.58, Acc-val:  76.90, L-tr: 0.1416, L-val: 1.2980
Epoch 69 Finished.  Time per Epoch:  14.20 s 
070: Acc-tr:  95.50, Acc-val:  77.29, L-tr: 0.1459, L-val: 1.2483
Epoch 70 Finished.  Time per Epoch:  14.20 s 
071: Acc-tr:  95.79, Acc-val:  76.64, L-tr: 0.1347, L-val: 1.3643
Epoch 71 Finished.  Time per Epoch:  14.20 s 
072: Acc-tr:  95.32, Acc-val:  76.11, L-tr: 0.1476, L-val: 1.3582
Epoch 72 Finished.  Time per Epoch:  14.20 s 
073: Acc-tr:  96.04, Acc-val:  76.23, L-tr: 0.1256, L-val: 1.4532
Epoch 73 Finished.  Time per Epoch:  14.21 s 
074: Acc-tr:  95.56, Acc-val:  77.77, L-tr: 0.1440, L-val: 1.2422
Epoch 74 Finished.  Time per Epoch:  14.21 s 
075: Acc-tr:  96.17, Acc-val:  76.88, L-tr: 0.1217, L-val: 1.3798
Epoch 75 Finished.  Time per Epoch:  14.22 s 
076: Acc-tr:  96.35, Acc-val:  77.38, L-tr: 0.1122, L-val: 1.3891
Epoch 76 Finished.  Time per Epoch:  14.21 s 
077: Acc-tr:  95.38, Acc-val:  77.51, L-tr: 0.1490, L-val: 1.3252
Epoch 77 Finished.  Time per Epoch:  14.22 s 
078: Acc-tr:  95.80, Acc-val:  76.94, L-tr: 0.1344, L-val: 1.3477
Epoch 78 Finished.  Time per Epoch:  14.22 s 
079: Acc-tr:  96.02, Acc-val:  76.86, L-tr: 0.1265, L-val: 1.4173
Epoch 79 Finished.  Time per Epoch:  14.22 s 
080: Acc-tr:  96.02, Acc-val:  77.17, L-tr: 0.1253, L-val: 1.3533
Epoch 80 Finished.  Time per Epoch:  14.22 s 
081: Acc-tr:  96.39, Acc-val:  76.74, L-tr: 0.1144, L-val: 1.3896
Epoch 81 Finished.  Time per Epoch:  14.22 s 
082: Acc-tr:  96.23, Acc-val:  76.58, L-tr: 0.1202, L-val: 1.4734
Epoch 82 Finished.  Time per Epoch:  14.23 s 
083: Acc-tr:  96.09, Acc-val:  77.10, L-tr: 0.1257, L-val: 1.4588
Epoch 83 Finished.  Time per Epoch:  14.23 s 
084: Acc-tr:  96.19, Acc-val:  77.44, L-tr: 0.1258, L-val: 1.3495
Epoch 84 Finished.  Time per Epoch:  14.23 s 
085: Acc-tr:  96.36, Acc-val:  76.77, L-tr: 0.1164, L-val: 1.4289
Epoch 85 Finished.  Time per Epoch:  14.24 s 
086: Acc-tr:  96.72, Acc-val:  76.70, L-tr: 0.1050, L-val: 1.4050
Epoch 86 Finished.  Time per Epoch:  14.24 s 
087: Acc-tr:  96.56, Acc-val:  77.44, L-tr: 0.1116, L-val: 1.3982
Epoch 87 Finished.  Time per Epoch:  14.24 s 
088: Acc-tr:  96.54, Acc-val:  76.80, L-tr: 0.1096, L-val: 1.4644
Epoch 88 Finished.  Time per Epoch:  14.25 s 
089: Acc-tr:  96.61, Acc-val:  77.87, L-tr: 0.1107, L-val: 1.3640
Epoch 89 Finished.  Time per Epoch:  14.25 s 
090: Acc-tr:  96.56, Acc-val:  77.02, L-tr: 0.1115, L-val: 1.3716
Epoch 90 Finished.  Time per Epoch:  14.25 s 
091: Acc-tr:  96.68, Acc-val:  77.12, L-tr: 0.1057, L-val: 1.4539
Epoch 91 Finished.  Time per Epoch:  14.26 s 
092: Acc-tr:  96.56, Acc-val:  77.41, L-tr: 0.1112, L-val: 1.3907
Epoch 92 Finished.  Time per Epoch:  14.26 s 
093: Acc-tr:  96.75, Acc-val:  77.03, L-tr: 0.1047, L-val: 1.3744
Epoch 93 Finished.  Time per Epoch:  14.26 s 
094: Acc-tr:  96.71, Acc-val:  77.01, L-tr: 0.1075, L-val: 1.5007
Epoch 94 Finished.  Time per Epoch:  14.26 s 
095: Acc-tr:  96.59, Acc-val:  77.01, L-tr: 0.1089, L-val: 1.4096
Epoch 95 Finished.  Time per Epoch:  14.26 s 
096: Acc-tr:  96.41, Acc-val:  77.54, L-tr: 0.1211, L-val: 1.3870
Epoch 96 Finished.  Time per Epoch:  14.27 s 
097: Acc-tr:  96.51, Acc-val:  77.32, L-tr: 0.1180, L-val: 1.3727
Epoch 97 Finished.  Time per Epoch:  14.27 s 
098: Acc-tr:  96.87, Acc-val:  77.00, L-tr: 0.1031, L-val: 1.3585
Epoch 98 Finished.  Time per Epoch:  14.27 s 
099: Acc-tr:  96.99, Acc-val:  77.18, L-tr: 0.0986, L-val: 1.5063
Epoch 99 Finished.  Time per Epoch:  14.27 s 
100: Acc-tr:  97.27, Acc-val:  77.44, L-tr: 0.0899, L-val: 1.5488
Epoch 100 Finished.  Time per Epoch:  14.28 s 
101: Acc-tr:  96.64, Acc-val:  76.87, L-tr: 0.1096, L-val: 1.4452
Epoch 101 Finished.  Time per Epoch:  14.28 s 
102: Acc-tr:  96.75, Acc-val:  76.30, L-tr: 0.1053, L-val: 1.4788
Epoch 102 Finished.  Time per Epoch:  14.28 s 
103: Acc-tr:  96.34, Acc-val:  76.27, L-tr: 0.1199, L-val: 1.4310
Epoch 103 Finished.  Time per Epoch:  14.28 s 
104: Acc-tr:  96.87, Acc-val:  77.01, L-tr: 0.1036, L-val: 1.4842
Epoch 104 Finished.  Time per Epoch:  14.28 s 
105: Acc-tr:  97.08, Acc-val:  76.80, L-tr: 0.0938, L-val: 1.3373
Epoch 105 Finished.  Time per Epoch:  14.28 s 
106: Acc-tr:  97.02, Acc-val:  77.61, L-tr: 0.0954, L-val: 1.4779
Epoch 106 Finished.  Time per Epoch:  14.28 s 
107: Acc-tr:  97.11, Acc-val:  76.42, L-tr: 0.0936, L-val: 1.5921
Epoch 107 Finished.  Time per Epoch:  14.28 s 
108: Acc-tr:  96.93, Acc-val:  76.89, L-tr: 0.1010, L-val: 1.4190
Epoch 108 Finished.  Time per Epoch:  14.28 s 
109: Acc-tr:  96.87, Acc-val:  77.37, L-tr: 0.1001, L-val: 1.4798
Epoch 109 Finished.  Time per Epoch:  14.29 s 
110: Acc-tr:  96.94, Acc-val:  77.71, L-tr: 0.0992, L-val: 1.4366
Epoch 110 Finished.  Time per Epoch:  14.29 s 
111: Acc-tr:  96.90, Acc-val:  77.00, L-tr: 0.1053, L-val: 1.4655
Epoch 111 Finished.  Time per Epoch:  14.29 s 
112: Acc-tr:  97.13, Acc-val:  77.45, L-tr: 0.0933, L-val: 1.4498
Epoch 112 Finished.  Time per Epoch:  14.29 s 
113: Acc-tr:  97.16, Acc-val:  77.85, L-tr: 0.0922, L-val: 1.3833
Epoch 113 Finished.  Time per Epoch:  14.29 s 
114: Acc-tr:  97.51, Acc-val:  77.13, L-tr: 0.0806, L-val: 1.5668
Epoch 114 Finished.  Time per Epoch:  14.29 s 
115: Acc-tr:  96.94, Acc-val:  77.72, L-tr: 0.1016, L-val: 1.5100
Epoch 115 Finished.  Time per Epoch:  14.29 s 
116: Acc-tr:  97.11, Acc-val:  76.77, L-tr: 0.0938, L-val: 1.4611
Epoch 116 Finished.  Time per Epoch:  14.29 s 
117: Acc-tr:  97.27, Acc-val:  77.13, L-tr: 0.0880, L-val: 1.4821
Epoch 117 Finished.  Time per Epoch:  14.29 s 
118: Acc-tr:  97.21, Acc-val:  77.71, L-tr: 0.0910, L-val: 1.5510
Epoch 118 Finished.  Time per Epoch:  14.29 s 
119: Acc-tr:  97.45, Acc-val:  77.46, L-tr: 0.0860, L-val: 1.4986
Epoch 119 Finished.  Time per Epoch:  14.29 s 
120: Acc-tr:  97.56, Acc-val:  77.79, L-tr: 0.0816, L-val: 1.4526
Epoch 120 Finished.  Time per Epoch:  14.29 s 
121: Acc-tr:  97.82, Acc-val:  77.47, L-tr: 0.0704, L-val: 1.4828
Epoch 121 Finished.  Time per Epoch:  14.29 s 
122: Acc-tr:  97.86, Acc-val:  77.69, L-tr: 0.0708, L-val: 1.4719
Epoch 122 Finished.  Time per Epoch:  14.29 s 
123: Acc-tr:  97.70, Acc-val:  77.61, L-tr: 0.0742, L-val: 1.5177
Epoch 123 Finished.  Time per Epoch:  14.28 s 
124: Acc-tr:  97.31, Acc-val:  76.01, L-tr: 0.0894, L-val: 1.4961
Epoch 124 Finished.  Time per Epoch:  14.28 s 
125: Acc-tr:  97.29, Acc-val:  77.30, L-tr: 0.0891, L-val: 1.4630
Epoch 125 Finished.  Time per Epoch:  14.28 s 
126: Acc-tr:  97.58, Acc-val:  76.96, L-tr: 0.0808, L-val: 1.4259
Epoch 126 Finished.  Time per Epoch:  14.28 s 
127: Acc-tr:  97.82, Acc-val:  77.51, L-tr: 0.0700, L-val: 1.5623
Epoch 127 Finished.  Time per Epoch:  14.27 s 
128: Acc-tr:  97.59, Acc-val:  78.07, L-tr: 0.0801, L-val: 1.5161
Epoch 128 Finished.  Time per Epoch:  14.27 s 
129: Acc-tr:  97.04, Acc-val:  77.37, L-tr: 0.1005, L-val: 1.5058
Epoch 129 Finished.  Time per Epoch:  14.27 s 
130: Acc-tr:  97.39, Acc-val:  77.37, L-tr: 0.0862, L-val: 1.5239
Epoch 130 Finished.  Time per Epoch:  14.27 s 
131: Acc-tr:  97.28, Acc-val:  76.70, L-tr: 0.0885, L-val: 1.5277
Epoch 131 Finished.  Time per Epoch:  14.27 s 
132: Acc-tr:  97.67, Acc-val:  75.77, L-tr: 0.0789, L-val: 1.6320
Epoch 132 Finished.  Time per Epoch:  14.27 s 
133: Acc-tr:  97.34, Acc-val:  77.61, L-tr: 0.0866, L-val: 1.4536
Epoch 133 Finished.  Time per Epoch:  14.27 s 
134: Acc-tr:  97.87, Acc-val:  76.96, L-tr: 0.0707, L-val: 1.5683
Epoch 134 Finished.  Time per Epoch:  14.26 s 
135: Acc-tr:  97.24, Acc-val:  77.81, L-tr: 0.0920, L-val: 1.4406
Epoch 135 Finished.  Time per Epoch:  14.26 s 
136: Acc-tr:  97.86, Acc-val:  77.00, L-tr: 0.0722, L-val: 1.6012
Epoch 136 Finished.  Time per Epoch:  14.26 s 
137: Acc-tr:  97.50, Acc-val:  77.24, L-tr: 0.0830, L-val: 1.6108
Epoch 137 Finished.  Time per Epoch:  14.26 s 
138: Acc-tr:  97.69, Acc-val:  77.58, L-tr: 0.0776, L-val: 1.4545
Epoch 138 Finished.  Time per Epoch:  14.26 s 
139: Acc-tr:  97.64, Acc-val:  77.38, L-tr: 0.0766, L-val: 1.5478
Epoch 139 Finished.  Time per Epoch:  14.25 s 
140: Acc-tr:  97.62, Acc-val:  78.36, L-tr: 0.0780, L-val: 1.4043
Epoch 140 Finished.  Time per Epoch:  14.25 s 
141: Acc-tr:  97.69, Acc-val:  77.05, L-tr: 0.0789, L-val: 1.5201
Epoch 141 Finished.  Time per Epoch:  14.25 s 
142: Acc-tr:  97.66, Acc-val:  77.01, L-tr: 0.0784, L-val: 1.4724
Epoch 142 Finished.  Time per Epoch:  14.25 s 
143: Acc-tr:  97.75, Acc-val:  77.44, L-tr: 0.0741, L-val: 1.4499
Epoch 143 Finished.  Time per Epoch:  14.25 s 
144: Acc-tr:  97.64, Acc-val:  76.69, L-tr: 0.0759, L-val: 1.5748
Epoch 144 Finished.  Time per Epoch:  14.25 s 
145: Acc-tr:  97.41, Acc-val:  77.54, L-tr: 0.0838, L-val: 1.5672
Epoch 145 Finished.  Time per Epoch:  14.25 s 
146: Acc-tr:  97.68, Acc-val:  76.50, L-tr: 0.0799, L-val: 1.5172
Epoch 146 Finished.  Time per Epoch:  14.24 s 
147: Acc-tr:  97.68, Acc-val:  78.24, L-tr: 0.0771, L-val: 1.3772
Epoch 147 Finished.  Time per Epoch:  14.24 s 
148: Acc-tr:  98.13, Acc-val:  77.32, L-tr: 0.0617, L-val: 1.5472
Epoch 148 Finished.  Time per Epoch:  14.24 s 
149: Acc-tr:  97.97, Acc-val:  77.63, L-tr: 0.0681, L-val: 1.5477
Epoch 149 Finished.  Time per Epoch:  14.24 s 
150: Acc-tr:  99.22, Acc-val:  79.05, L-tr: 0.0253, L-val: 1.4247
Epoch 150 Finished.  Time per Epoch:  14.24 s 
151: Acc-tr:  99.76, Acc-val:  79.20, L-tr: 0.0092, L-val: 1.4479
Epoch 151 Finished.  Time per Epoch:  14.23 s 
152: Acc-tr:  99.90, Acc-val:  79.37, L-tr: 0.0047, L-val: 1.4560
Epoch 152 Finished.  Time per Epoch:  14.23 s 
153: Acc-tr:  99.94, Acc-val:  78.92, L-tr: 0.0033, L-val: 1.5003
Epoch 153 Finished.  Time per Epoch:  14.23 s 
154: Acc-tr:  99.97, Acc-val:  79.29, L-tr: 0.0028, L-val: 1.4948
Epoch 154 Finished.  Time per Epoch:  14.23 s 
155: Acc-tr:  99.98, Acc-val:  79.60, L-tr: 0.0020, L-val: 1.5066
Epoch 155 Finished.  Time per Epoch:  14.22 s 
156: Acc-tr:  99.99, Acc-val:  79.57, L-tr: 0.0016, L-val: 1.4630
Epoch 156 Finished.  Time per Epoch:  14.22 s 
157: Acc-tr:  99.99, Acc-val:  78.88, L-tr: 0.0015, L-val: 1.5334
Epoch 157 Finished.  Time per Epoch:  14.22 s 
158: Acc-tr: 100.00, Acc-val:  79.35, L-tr: 0.0012, L-val: 1.5238
Epoch 158 Finished.  Time per Epoch:  14.22 s 
159: Acc-tr: 100.00, Acc-val:  79.31, L-tr: 0.0011, L-val: 1.5319
Epoch 159 Finished.  Time per Epoch:  14.22 s 
160: Acc-tr: 100.00, Acc-val:  79.38, L-tr: 0.0010, L-val: 1.5322
Epoch 160 Finished.  Time per Epoch:  14.21 s 
161: Acc-tr: 100.00, Acc-val:  79.37, L-tr: 0.0009, L-val: 1.5347
Epoch 161 Finished.  Time per Epoch:  14.21 s 
162: Acc-tr: 100.00, Acc-val:  79.44, L-tr: 0.0009, L-val: 1.5619
Epoch 162 Finished.  Time per Epoch:  14.21 s 
163: Acc-tr: 100.00, Acc-val:  79.59, L-tr: 0.0008, L-val: 1.5624
Epoch 163 Finished.  Time per Epoch:  14.21 s 
164: Acc-tr: 100.00, Acc-val:  79.68, L-tr: 0.0008, L-val: 1.5503
Epoch 164 Finished.  Time per Epoch:  14.21 s 
165: Acc-tr: 100.00, Acc-val:  79.68, L-tr: 0.0007, L-val: 1.5835
Epoch 165 Finished.  Time per Epoch:  14.21 s 
166: Acc-tr: 100.00, Acc-val:  79.62, L-tr: 0.0007, L-val: 1.5408
Epoch 166 Finished.  Time per Epoch:  14.21 s 
167: Acc-tr: 100.00, Acc-val:  79.33, L-tr: 0.0007, L-val: 1.6113
Epoch 167 Finished.  Time per Epoch:  14.20 s 
168: Acc-tr: 100.00, Acc-val:  79.55, L-tr: 0.0006, L-val: 1.5661
Epoch 168 Finished.  Time per Epoch:  14.20 s 
169: Acc-tr: 100.00, Acc-val:  79.64, L-tr: 0.0006, L-val: 1.5713
Epoch 169 Finished.  Time per Epoch:  14.20 s 
170: Acc-tr: 100.00, Acc-val:  79.56, L-tr: 0.0006, L-val: 1.5687
Epoch 170 Finished.  Time per Epoch:  14.20 s 
171: Acc-tr: 100.00, Acc-val:  79.88, L-tr: 0.0006, L-val: 1.5344
Epoch 171 Finished.  Time per Epoch:  14.20 s 
172: Acc-tr: 100.00, Acc-val:  79.53, L-tr: 0.0005, L-val: 1.5599
Epoch 172 Finished.  Time per Epoch:  14.20 s 
173: Acc-tr: 100.00, Acc-val:  79.59, L-tr: 0.0005, L-val: 1.5773
Epoch 173 Finished.  Time per Epoch:  14.20 s 
174: Acc-tr: 100.00, Acc-val:  79.81, L-tr: 0.0005, L-val: 1.5646
Epoch 174 Finished.  Time per Epoch:  14.19 s 
175: Acc-tr: 100.00, Acc-val:  79.69, L-tr: 0.0005, L-val: 1.5501
Epoch 175 Finished.  Time per Epoch:  14.19 s 
176: Acc-tr: 100.00, Acc-val:  79.67, L-tr: 0.0005, L-val: 1.5805
Epoch 176 Finished.  Time per Epoch:  14.19 s 
177: Acc-tr: 100.00, Acc-val:  79.61, L-tr: 0.0005, L-val: 1.5841
Epoch 177 Finished.  Time per Epoch:  14.19 s 
178: Acc-tr: 100.00, Acc-val:  79.54, L-tr: 0.0005, L-val: 1.5962
Epoch 178 Finished.  Time per Epoch:  14.19 s 
179: Acc-tr: 100.00, Acc-val:  79.73, L-tr: 0.0005, L-val: 1.5631
Epoch 179 Finished.  Time per Epoch:  14.19 s 
180: Acc-tr: 100.00, Acc-val:  79.88, L-tr: 0.0005, L-val: 1.5767
Epoch 180 Finished.  Time per Epoch:  14.19 s 
181: Acc-tr: 100.00, Acc-val:  79.64, L-tr: 0.0004, L-val: 1.5763
Epoch 181 Finished.  Time per Epoch:  14.18 s 
182: Acc-tr: 100.00, Acc-val:  79.70, L-tr: 0.0005, L-val: 1.5467
Epoch 182 Finished.  Time per Epoch:  14.18 s 
183: Acc-tr: 100.00, Acc-val:  79.39, L-tr: 0.0004, L-val: 1.5699
Epoch 183 Finished.  Time per Epoch:  14.18 s 
184: Acc-tr: 100.00, Acc-val:  79.30, L-tr: 0.0004, L-val: 1.6085
Epoch 184 Finished.  Time per Epoch:  14.18 s 
185: Acc-tr: 100.00, Acc-val:  79.56, L-tr: 0.0004, L-val: 1.5672
Epoch 185 Finished.  Time per Epoch:  14.18 s 
186: Acc-tr: 100.00, Acc-val:  79.53, L-tr: 0.0004, L-val: 1.5958
Epoch 186 Finished.  Time per Epoch:  14.18 s 
187: Acc-tr: 100.00, Acc-val:  79.57, L-tr: 0.0004, L-val: 1.5969
Epoch 187 Finished.  Time per Epoch:  14.18 s 
